point_id,lon,lat,target,city
w8zOhAG6,30.410413,59.92854300000001,-0.8235784448946858,Санкт-Петербург
NbjUjYPI,30.347252,59.92864,-0.21849708779721416,Санкт-Петербург
JdwLeH2P,30.410802,59.928986,-0.9532387357012868,Санкт-Петербург
nIzdgNPW,30.323306,59.929001,-0.0456167000550794,Санкт-Петербург
8Kw8gqVd,30.359883,59.930514,2.417928825270341,Санкт-Петербург
YdPYoxfU,30.362055,59.931738,-0.7803583479591522,Санкт-Петербург
rWEmMwxi,30.439315,59.932347,-0.4778176694104163,Санкт-Петербург
TgeoTj5W,30.437617,59.933032,-0.17527699086168047,Санкт-Петербург
Fl0Opd5w,30.326729,59.934583,0.17048378462258906,Санкт-Петербург
xG1TJsxS,30.349039,59.94257800000001,0.12726368768705534,Санкт-Петербург
i8jX5UZv,30.474390000000003,59.94595,-0.650698057152551,Санкт-Петербург
8KhPM0ol,30.234364000000006,59.949177,-1.2557794142500227,Санкт-Петербург
mIGlDDq2,30.415815,59.953669,-0.7371382510236184,Санкт-Петербург
Ha4y1r9O,30.355111,59.957185,-0.002396603119545705,Санкт-Петербург
WC4LMU6t,30.414226,59.95951899999999,-0.650698057152551,Санкт-Петербург
v46TS3KT,30.309722,59.966484,1.1213259172043302,Санкт-Петербург
3JMyNJ5Q,30.297659000000003,59.98641600000001,-0.30493728166828155,Санкт-Петербург
kMEH7s7T,30.354079,59.987141,-0.13205689392614678,Санкт-Петербург
xiF41hyd,30.256958,59.989944,0.4730244631713249,Санкт-Петербург
PPRBBVMW,30.205798,59.990782,-1.1693392203789554,Санкт-Петербург
IdMzYW0W,29.76554,59.99772,0.9484455294621956,Санкт-Петербург
V0ApRZJb,30.296672,60.003612,1.3806464988175324,Санкт-Петербург
hHKAMvaG,30.369312,60.008665,-0.26171718473274785,Санкт-Петербург
5LuJwOiM,30.400448,60.01090600000001,-0.26171718473274785,Санкт-Петербург
hufqRDv4,30.395038,60.013018,0.3001440754291901,Санкт-Петербург
xyt6yjVS,30.321087,60.01664,-0.8667985418302195,Санкт-Петербург
2CRYkkg6,30.315542,60.016896,-0.5642578632814836,Санкт-Петербург
WOc5pt6d,30.24412,60.022004,0.06243354228375483,Санкт-Петербург
2TAJRlVf,30.323314,60.036664,0.34336417236472383,Санкт-Петербург
zzmWckqN,30.314963,60.047136,-0.9532387357012868,Санкт-Петербург
26faxJy5,30.330017,60.053615,-0.5642578632814836,Санкт-Петербург
nXLHbL6J,30.335177,60.058778,-0.3913774755393489,Санкт-Петербург
cTNjjItI,29.957916,60.093366,0.7755651417200607,Санкт-Петербург
